upc,product_type,price_excl_tax,price_incl_tax,tax,title,category,url,raw_availability,raw_reviews,in_stock,stock_count,number_of_reviews
24933c712f0bca2f,Books,16.62,16.62,0.0,The Constant Princess (The Tudor Court #1),Historical Fiction,https://books.toscrape.com/catalogue/the-constant-princess-the-tudor-court-1_493/index.html,In stock (7 available),0,True,7,0
d250657f0ebc5d73,Books,42.78,42.78,0.0,The Bourne Identity (Jason Bourne #1),Fiction,https://books.toscrape.com/catalogue/the-bourne-identity-jason-bourne-1_492/index.html,In stock (7 available),0,True,7,0
20789fb17b423c4c,Books,52.3,52.3,0.0,The Bachelor Girl's Guide to Murder (Herringford and Watts Mysteries #1),Mystery,https://books.toscrape.com/catalogue/the-bachelor-girls-guide-to-murder-herringford-and-watts-mysteries-1_491/index.html,In stock (7 available),0,True,7,0
4b8fa561a1e52d1c,Books,32.34,32.34,0.0,The Art Book,Art,https://books.toscrape.com/catalogue/the-art-book_490/index.html,In stock (7 available),0,True,7,0
5fbd03b1ac0a0e69,Books,33.17,33.17,0.0,The 7 Habits of Highly Effective People: Powerful Lessons in Personal Change,Default,https://books.toscrape.com/catalogue/the-7-habits-of-highly-effective-people-powerful-lessons-in-personal-change_489/index.html,In stock (7 available),0,True,7,0
ba047a636b7d3793,Books,20.12,20.12,0.0,Team of Rivals: The Political Genius of Abraham Lincoln,Add a comment,https://books.toscrape.com/catalogue/team-of-rivals-the-political-genius-of-abraham-lincoln_488/index.html,In stock (7 available),0,True,7,0
8776181be110838a,Books,20.9,20.9,0.0,Steal Like an Artist: 10 Things Nobody Told You About Being Creative,Default,https://books.toscrape.com/catalogue/steal-like-an-artist-10-things-nobody-told-you-about-being-creative_487/index.html,In stock (7 available),0,True,7,0
bd087cf6a846db75,Books,20.9,20.9,0.0,"Sit, Stay, Love",Romance,https://books.toscrape.com/catalogue/sit-stay-love_486/index.html,In stock (7 available),0,True,7,0
7ffebdd1d5148aef,Books,40.2,40.2,0.0,Sister Dear,Fiction,https://books.toscrape.com/catalogue/sister-dear_485/index.html,In stock (7 available),0,True,7,0
9639e89d20228e6e,Books,52.87,52.87,0.0,"Shrunken Treasures: Literary Classics, Short, Sweet, and Silly",Childrens,https://books.toscrape.com/catalogue/shrunken-treasures-literary-classics-short-sweet-and-silly_484/index.html,In stock (7 available),0,True,7,0
8486f61aa81a3daa,Books,51.74,51.74,0.0,"Rich Dad, Poor Dad",Business,https://books.toscrape.com/catalogue/rich-dad-poor-dad_483/index.html,In stock (7 available),0,True,7,0
31c56c4d0fe19340,Books,34.41,34.41,0.0,Raymie Nightingale,Childrens,https://books.toscrape.com/catalogue/raymie-nightingale_482/index.html,In stock (7 available),0,True,7,0
68008abf6409dfde,Books,32.38,32.38,0.0,Playing from the Heart,Childrens,https://books.toscrape.com/catalogue/playing-from-the-heart_481/index.html,In stock (7 available),0,True,7,0
746029796363aa51,Books,50.35,50.35,0.0,Nightstruck: A Novel,Young Adult,https://books.toscrape.com/catalogue/nightstruck-a-novel_480/index.html,In stock (7 available),0,True,7,0
924438fc6cbec836,Books,11.38,11.38,0.0,"Naturally Lean: 125 Nourishing Gluten-Free, Plant-Based Recipes--All Under 300 Calories",Food and Drink,https://books.toscrape.com/catalogue/naturally-lean-125-nourishing-gluten-free-plant-based-recipes-all-under-300-calories_479/index.html,In stock (7 available),0,True,7,0
725cd8d23d78cdca,Books,43.58,43.58,0.0,Meternity,Womens Fiction,https://books.toscrape.com/catalogue/meternity_478/index.html,In stock (7 available),0,True,7,0
dac4b5847454fd9b,Books,49.67,49.67,0.0,Memoirs of a Geisha,Fiction,https://books.toscrape.com/catalogue/memoirs-of-a-geisha_477/index.html,In stock (7 available),0,True,7,0
b6670507e85b30e6,Books,28.77,28.77,0.0,Like Never Before (Walker Family #2),Christian Fiction,https://books.toscrape.com/catalogue/like-never-before-walker-family-2_476/index.html,In stock (7 available),0,True,7,0
40cdcbb7692fd408,Books,13.22,13.22,0.0,Life of Pi,Default,https://books.toscrape.com/catalogue/life-of-pi_475/index.html,In stock (7 available),0,True,7,0
b74ee891e2a6dd69,Books,51.17,51.17,0.0,Leave This Song Behind: Teen Poetry at Its Best,Poetry,https://books.toscrape.com/catalogue/leave-this-song-behind-teen-poetry-at-its-best_474/index.html,In stock (7 available),0,True,7,0
4c82371b8cd02d4d,Books,39.61,39.61,0.0,King's Folly (The Kinsman Chronicles #1),Fantasy,https://books.toscrape.com/catalogue/kings-folly-the-kinsman-chronicles-1_473/index.html,In stock (7 available),0,True,7,0
68407606544d6f22,Books,57.43,57.43,0.0,John Adams,Add a comment,https://books.toscrape.com/catalogue/john-adams_472/index.html,In stock (7 available),0,True,7,0
2a9fcb3382d351c8,Books,46.01,46.01,0.0,How to Cook Everything Vegetarian: Simple Meatless Recipes for Great Food (How to Cook Everything),Food and Drink,https://books.toscrape.com/catalogue/how-to-cook-everything-vegetarian-simple-meatless-recipes-for-great-food-how-to-cook-everything_471/index.html,In stock (7 available),0,True,7,0
eff5710404e2ff78,Books,28.25,28.25,0.0,How to Be a Domestic Goddess: Baking and the Art of Comfort Cooking,Food and Drink,https://books.toscrape.com/catalogue/how-to-be-a-domestic-goddess-baking-and-the-art-of-comfort-cooking_470/index.html,In stock (7 available),0,True,7,0
c00bc29a678a6efb,Books,37.05,37.05,0.0,Good in Bed (Cannie Shapiro #1),Add a comment,https://books.toscrape.com/catalogue/good-in-bed-cannie-shapiro-1_469/index.html,In stock (7 available),0,True,7,0
de6d7645f192d517,Books,19.57,19.57,0.0,"Fruits Basket, Vol. 7 (Fruits Basket #7)",Sequential Art,https://books.toscrape.com/catalogue/fruits-basket-vol-7-fruits-basket-7_468/index.html,In stock (7 available),0,True,7,0
2e40333991f56f45,Books,45.13,45.13,0.0,For the Love: Fighting for Grace in a World of Impossible Standards,Nonfiction,https://books.toscrape.com/catalogue/for-the-love-fighting-for-grace-in-a-world-of-impossible-standards_467/index.html,In stock (7 available),0,True,7,0
4e78f06160b717ac,Books,46.64,46.64,0.0,Finding God in the Ruins: How God Redeems Pain,Nonfiction,https://books.toscrape.com/catalogue/finding-god-in-the-ruins-how-god-redeems-pain_466/index.html,In stock (7 available),0,True,7,0
4fa75fc6829431ca,Books,12.16,12.16,0.0,Every Heart a Doorway (Every Heart A Doorway #1),Fantasy,https://books.toscrape.com/catalogue/every-heart-a-doorway-every-heart-a-doorway-1_465/index.html,In stock (7 available),0,True,7,0
4e980425468708da,Books,20.89,20.89,0.0,Delivering the Truth (Quaker Midwife Mystery #1),Mystery,https://books.toscrape.com/catalogue/delivering-the-truth-quaker-midwife-mystery-1_464/index.html,In stock (7 available),0,True,7,0
4807043b8218e9ce,Books,17.97,17.97,0.0,Counted With the Stars (Out from Egypt #1),Christian Fiction,https://books.toscrape.com/catalogue/counted-with-the-stars-out-from-egypt-1_463/index.html,In stock (7 available),0,True,7,0
4781b6bfd6f7a2c5,Books,52.6,52.6,0.0,"Chronicles, Vol. 1",Music,https://books.toscrape.com/catalogue/chronicles-vol-1_462/index.html,In stock (7 available),0,True,7,0
a322361a37a78d3d,Books,25.77,25.77,0.0,Blue Like Jazz: Nonreligious Thoughts on Christian Spirituality,Christian,https://books.toscrape.com/catalogue/blue-like-jazz-nonreligious-thoughts-on-christian-spirituality_461/index.html,In stock (7 available),0,True,7,0
5b546a46a86a9d8c,Books,48.19,48.19,0.0,Benjamin Franklin: An American Life,Biography,https://books.toscrape.com/catalogue/benjamin-franklin-an-american-life_460/index.html,In stock (7 available),0,True,7,0
6b52904b2ab91bf6,Books,29.93,29.93,0.0,"At The Existentialist Café: Freedom, Being, and apricot cocktails with: Jean-Paul Sartre, Simone de Beauvoir, Albert Camus, Martin Heidegger, Edmund Husserl, Karl Jaspers, Maurice Merleau-Ponty and others",Philosophy,https://books.toscrape.com/catalogue/at-the-existentialist-cafe-freedom-being-and-apricot-cocktails-with-jean-paul-sartre-simone-de-beauvoir-albert-camus-martin-heidegger-edmund-husserl-karl-jaspers-maurice-merleau-ponty-and-others_459/index.html,In stock (7 available),0,True,7,0
cc1936a9f4e93477,Books,44.34,44.34,0.0,A Summer In Europe,Travel,https://books.toscrape.com/catalogue/a-summer-in-europe_458/index.html,In stock (7 available),0,True,7,0
6c7fa6844380f50a,Books,52.4,52.4,0.0,A Short History of Nearly Everything,History,https://books.toscrape.com/catalogue/a-short-history-of-nearly-everything_457/index.html,In stock (7 available),0,True,7,0
d1378a0ad06ff979,Books,44.81,44.81,0.0,A Gathering of Shadows (Shades of Magic #2),Fantasy,https://books.toscrape.com/catalogue/a-gathering-of-shadows-shades-of-magic-2_456/index.html,In stock (7 available),0,True,7,0
5ba3d703d1ae0c1d,Books,57.84,57.84,0.0,The Sound Of Love,Default,https://books.toscrape.com/catalogue/the-sound-of-love_455/index.html,In stock (6 available),0,True,6,0
774fa432bd7d9c47,Books,39.67,39.67,0.0,The Rise and Fall of the Third Reich: A History of Nazi Germany,History,https://books.toscrape.com/catalogue/the-rise-and-fall-of-the-third-reich-a-history-of-nazi-germany_454/index.html,In stock (6 available),0,True,6,0
fd364afd082f5446,Books,55.02,55.02,0.0,The Perks of Being a Wallflower,Default,https://books.toscrape.com/catalogue/the-perks-of-being-a-wallflower_453/index.html,In stock (6 available),0,True,6,0
2da5edf8b5776c9a,Books,24.8,24.8,0.0,The Mysterious Affair at Styles (Hercule Poirot #1),Mystery,https://books.toscrape.com/catalogue/the-mysterious-affair-at-styles-hercule-poirot-1_452/index.html,In stock (6 available),0,True,6,0
60376aa71be66083,Books,59.45,59.45,0.0,The Man Who Mistook His Wife for a Hat and Other Clinical Tales,Nonfiction,https://books.toscrape.com/catalogue/the-man-who-mistook-his-wife-for-a-hat-and-other-clinical-tales_451/index.html,In stock (6 available),0,True,6,0
2efa5a839e62b1bd,Books,31.58,31.58,0.0,The Makings of a Fatherless Child,Default,https://books.toscrape.com/catalogue/the-makings-of-a-fatherless-child_450/index.html,In stock (6 available),0,True,6,0
d326e189b1210916,Books,43.27,43.27,0.0,The Joy of Cooking,Add a comment,https://books.toscrape.com/catalogue/the-joy-of-cooking_449/index.html,In stock (6 available),0,True,6,0
e6635f5b0a2c78db,Books,37.34,37.34,0.0,The Invention of Wings,Historical Fiction,https://books.toscrape.com/catalogue/the-invention-of-wings_448/index.html,In stock (6 available),0,True,6,0
72b5355dda190b6a,Books,17.8,17.8,0.0,The Hobbit (Middle-Earth Universe),Default,https://books.toscrape.com/catalogue/the-hobbit-middle-earth-universe_447/index.html,In stock (6 available),0,True,6,0
48736df57e7bec9f,Books,30.54,30.54,0.0,The Great Railway Bazaar,Travel,https://books.toscrape.com/catalogue/the-great-railway-bazaar_446/index.html,In stock (6 available),0,True,6,0
d33824cb93ecab6f,Books,18.77,18.77,0.0,The Golden Compass (His Dark Materials #1),Add a comment,https://books.toscrape.com/catalogue/the-golden-compass-his-dark-materials-1_445/index.html,In stock (6 available),0,True,6,0
2bc80eba94950873,Books,46.85,46.85,0.0,The God Delusion,Add a comment,https://books.toscrape.com/catalogue/the-god-delusion_444/index.html,In stock (6 available),0,True,6,0
eb7459e0c570251d,Books,15.79,15.79,0.0,The Girl You Left Behind (The Girl You Left Behind #1),Historical,https://books.toscrape.com/catalogue/the-girl-you-left-behind-the-girl-you-left-behind-1_443/index.html,In stock (6 available),0,True,6,0
cb17945cb90b7837,Books,10.27,10.27,0.0,The Fellowship of the Ring (The Lord of the Rings #1),Default,https://books.toscrape.com/catalogue/the-fellowship-of-the-ring-the-lord-of-the-rings-1_442/index.html,In stock (6 available),0,True,6,0
3d250ab0f12be445,Books,15.42,15.42,0.0,The Collected Poems of W.B. Yeats (The Collected Works of W.B. Yeats #1),Poetry,https://books.toscrape.com/catalogue/the-collected-poems-of-wb-yeats-the-collected-works-of-wb-yeats-1_441/index.html,In stock (6 available),0,True,6,0
6478ccb4416e6a5d,Books,59.92,59.92,0.0,The Barefoot Contessa Cookbook,Food and Drink,https://books.toscrape.com/catalogue/the-barefoot-contessa-cookbook_440/index.html,In stock (6 available),0,True,6,0
2a1b3d967cda1da2,Books,50.96,50.96,0.0,Tell the Wolves I'm Home,Young Adult,https://books.toscrape.com/catalogue/tell-the-wolves-im-home_439/index.html,In stock (6 available),0,True,6,0
8d8e9f9b8730eb25,Books,30.6,30.6,0.0,Ship Leaves Harbor: Essays on Travel by a Recovering Journeyman,Default,https://books.toscrape.com/catalogue/ship-leaves-harbor-essays-on-travel-by-a-recovering-journeyman_438/index.html,In stock (6 available),0,True,6,0
720c36b2bee4692e,Books,19.27,19.27,0.0,Pride and Prejudice,Add a comment,https://books.toscrape.com/catalogue/pride-and-prejudice_437/index.html,In stock (6 available),0,True,6,0
6d235933670503d9,Books,46.58,46.58,0.0,Musicophilia: Tales of Music and the Brain,Default,https://books.toscrape.com/catalogue/musicophilia-tales-of-music-and-the-brain_436/index.html,In stock (6 available),0,True,6,0
f38f37ed934d84b2,Books,48.51,48.51,0.0,Mere Christianity,Add a comment,https://books.toscrape.com/catalogue/mere-christianity_435/index.html,In stock (6 available),0,True,6,0
7a2b51f69e81c722,Books,19.02,19.02,0.0,Me Before You (Me Before You #1),Fiction,https://books.toscrape.com/catalogue/me-before-you-me-before-you-1_434/index.html,In stock (6 available),0,True,6,0
6958de044cb28a84,Books,38.38,38.38,0.0,In the Woods (Dublin Murder Squad #1),Mystery,https://books.toscrape.com/catalogue/in-the-woods-dublin-murder-squad-1_433/index.html,In stock (6 available),0,True,6,0
fe0f34ebed689381,Books,49.98,49.98,0.0,In Cold Blood,Nonfiction,https://books.toscrape.com/catalogue/in-cold-blood_432/index.html,In stock (6 available),0,True,6,0
e792c0969cefe1b8,Books,46.49,46.49,0.0,How to Stop Worrying and Start Living,Self Help,https://books.toscrape.com/catalogue/how-to-stop-worrying-and-start-living_431/index.html,In stock (6 available),0,True,6,0
012170e4fc87ace0,Books,18.32,18.32,0.0,Give It Back,Thriller,https://books.toscrape.com/catalogue/give-it-back_430/index.html,In stock (6 available),0,True,6,0
384c7d41d5ffe9d1,Books,42.14,42.14,0.0,"Girl, Interrupted",Nonfiction,https://books.toscrape.com/catalogue/girl-interrupted_429/index.html,In stock (6 available),0,True,6,0
56a34d0cec11d6b0,Books,56.59,56.59,0.0,Fun Home: A Family Tragicomic,Add a comment,https://books.toscrape.com/catalogue/fun-home-a-family-tragicomic_428/index.html,In stock (6 available),0,True,6,0
97258f576d4bb672,Books,20.96,20.96,0.0,"Fruits Basket, Vol. 6 (Fruits Basket #6)",Sequential Art,https://books.toscrape.com/catalogue/fruits-basket-vol-6-fruits-basket-6_427/index.html,In stock (6 available),0,True,6,0
4e3b183180e2a992,Books,40.32,40.32,0.0,Deception Point,Fiction,https://books.toscrape.com/catalogue/deception-point_426/index.html,In stock (6 available),0,True,6,0
6e06d0f00f6da20f,Books,36.39,36.39,0.0,"Death Note, Vol. 6: Give-and-Take (Death Note #6)",Sequential Art,https://books.toscrape.com/catalogue/death-note-vol-6-give-and-take-death-note-6_425/index.html,In stock (6 available),0,True,6,0
f3c70d296ec796c4,Books,58.55,58.55,0.0,Catherine the Great: Portrait of a Woman,History,https://books.toscrape.com/catalogue/catherine-the-great-portrait-of-a-woman_424/index.html,In stock (6 available),0,True,6,0
faf841f81c52638b,Books,39.61,39.61,0.0,Better Homes and Gardens New Cook Book,Food and Drink,https://books.toscrape.com/catalogue/better-homes-and-gardens-new-cook-book_423/index.html,In stock (6 available),0,True,6,0
46cb43c2ab133ccc,Books,21.3,21.3,0.0,An Unquiet Mind: A Memoir of Moods and Madness,Psychology,https://books.toscrape.com/catalogue/an-unquiet-mind-a-memoir-of-moods-and-madness_422/index.html,In stock (6 available),0,True,6,0
9e60929f521fa280,Books,56.88,56.88,0.0,A Year in Provence (Provence #1),Travel,https://books.toscrape.com/catalogue/a-year-in-provence-provence-1_421/index.html,In stock (6 available),0,True,6,0
2e5b4ff08a75fd02,Books,32.97,32.97,0.0,World Without End (The Pillars of the Earth #2),Historical Fiction,https://books.toscrape.com/catalogue/world-without-end-the-pillars-of-the-earth-2_420/index.html,In stock (5 available),0,True,5,0
e75f3ae1da1cc652,Books,47.31,47.31,0.0,"Will Grayson, Will Grayson (Will Grayson, Will Grayson)",Young Adult,https://books.toscrape.com/catalogue/will-grayson-will-grayson-will-grayson-will-grayson_419/index.html,In stock (5 available),0,True,5,0
759ee7d059b1beb8,Books,48.67,48.67,0.0,Why Save the Bankers?: And Other Essays on Our Economic and Political Crisis,Nonfiction,https://books.toscrape.com/catalogue/why-save-the-bankers-and-other-essays-on-our-economic-and-political-crisis_418/index.html,In stock (5 available),0,True,5,0
60369d96b7b80869,Books,41.73,41.73,0.0,Where She Went (If I Stay #2),Young Adult,https://books.toscrape.com/catalogue/where-she-went-if-i-stay-2_417/index.html,In stock (5 available),0,True,5,0
163d89116179c33f,Books,53.68,53.68,0.0,What If?: Serious Scientific Answers to Absurd Hypothetical Questions,Default,https://books.toscrape.com/catalogue/what-if-serious-scientific-answers-to-absurd-hypothetical-questions_416/index.html,In stock (5 available),0,True,5,0
3a7d54a264d9f33e,Books,14.64,14.64,0.0,Two Summers,Young Adult,https://books.toscrape.com/catalogue/two-summers_415/index.html,In stock (5 available),0,True,5,0
bc209a900101f28d,Books,38.4,38.4,0.0,This Is Your Brain on Music: The Science of a Human Obsession,Music,https://books.toscrape.com/catalogue/this-is-your-brain-on-music-the-science-of-a-human-obsession_414/index.html,In stock (5 available),0,True,5,0
abbb492978ff656d,Books,15.08,15.08,0.0,The Secret Garden,Classics,https://books.toscrape.com/catalogue/the-secret-garden_413/index.html,In stock (5 available),0,True,5,0
2e4fc5eacceec12c,Books,30.57,30.57,0.0,The Raven King (The Raven Cycle #4),Add a comment,https://books.toscrape.com/catalogue/the-raven-king-the-raven-cycle-4_412/index.html,In stock (5 available),0,True,5,0
e0b3a679b83caccc,Books,57.74,57.74,0.0,The Raven Boys (The Raven Cycle #1),Fantasy,https://books.toscrape.com/catalogue/the-raven-boys-the-raven-cycle-1_411/index.html,In stock (5 available),0,True,5,0
f701fae56b645ef7,Books,11.05,11.05,0.0,The Power Greens Cookbook: 140 Delicious Superfood Recipes,Food and Drink,https://books.toscrape.com/catalogue/the-power-greens-cookbook-140-delicious-superfood-recipes_410/index.html,In stock (5 available),0,True,5,0
93379e3a2072a01b,Books,28.58,28.58,0.0,The Metamorphosis,Classics,https://books.toscrape.com/catalogue/the-metamorphosis_409/index.html,In stock (5 available),0,True,5,0
0d210d2448c3018f,Books,42.91,42.91,0.0,The Mathews Men: Seven Brothers and the War Against Hitler's U-boats,History,https://books.toscrape.com/catalogue/the-mathews-men-seven-brothers-and-the-war-against-hitlers-u-boats_408/index.html,In stock (5 available),0,True,5,0
dfd9ff1f343cdaff,Books,24.73,24.73,0.0,The Little Paris Bookshop,Fiction,https://books.toscrape.com/catalogue/the-little-paris-bookshop_407/index.html,In stock (5 available),0,True,5,0
c4589ee5977a47be,Books,55.91,55.91,0.0,The Hiding Place,History,https://books.toscrape.com/catalogue/the-hiding-place_406/index.html,In stock (5 available),0,True,5,0
3213b1f13f5f0f7c,Books,13.76,13.76,0.0,The Grand Design,Science,https://books.toscrape.com/catalogue/the-grand-design_405/index.html,In stock (5 available),0,True,5,0
ad84f18659e6bfe2,Books,45.56,45.56,0.0,The Firm,Fiction,https://books.toscrape.com/catalogue/the-firm_404/index.html,In stock (5 available),0,True,5,0
3661360c99719414,Books,47.22,47.22,0.0,The Fault in Our Stars,Default,https://books.toscrape.com/catalogue/the-fault-in-our-stars_403/index.html,In stock (5 available),0,True,5,0
a2a9f76339d21ab1,Books,56.0,56.0,0.0,The False Prince (The Ascendance Trilogy #1),Fantasy,https://books.toscrape.com/catalogue/the-false-prince-the-ascendance-trilogy-1_402/index.html,In stock (5 available),0,True,5,0
fe7210553d56c097,Books,44.58,44.58,0.0,The Expatriates,Fiction,https://books.toscrape.com/catalogue/the-expatriates_401/index.html,In stock (5 available),0,True,5,0
fec06f52054ea900,Books,34.5,34.5,0.0,The Dream Thieves (The Raven Cycle #2),Default,https://books.toscrape.com/catalogue/the-dream-thieves-the-raven-cycle-2_400/index.html,In stock (5 available),0,True,5,0
c4182bdb53e2459a,Books,11.33,11.33,0.0,The Darkest Corners,Young Adult,https://books.toscrape.com/catalogue/the-darkest-corners_399/index.html,In stock (5 available),0,True,5,0
b228042c088b1913,Books,38.77,38.77,0.0,The Crossover,Poetry,https://books.toscrape.com/catalogue/the-crossover_398/index.html,In stock (5 available),0,True,5,0
b716233fcb6877e6,Books,11.83,11.83,0.0,The 5th Wave (The 5th Wave #1),Default,https://books.toscrape.com/catalogue/the-5th-wave-the-5th-wave-1_397/index.html,In stock (5 available),0,True,5,0
84126312e2431a09,Books,45.51,45.51,0.0,Tell the Wind and Fire,Fantasy,https://books.toscrape.com/catalogue/tell-the-wind-and-fire_396/index.html,In stock (5 available),0,True,5,0
50d5a7b861ed1c54,Books,41.81,41.81,0.0,Tell Me Three Things,Young Adult,https://books.toscrape.com/catalogue/tell-me-three-things_395/index.html,In stock (5 available),0,True,5,0
1dba84766a5e87b8,Books,25.15,25.15,0.0,Talking to Girls About Duran Duran: One Young Man's Quest for True Love and a Cooler Haircut,Nonfiction,https://books.toscrape.com/catalogue/talking-to-girls-about-duran-duran-one-young-mans-quest-for-true-love-and-a-cooler-haircut_394/index.html,In stock (5 available),0,True,5,0
84bb29c53592ac40,Books,34.22,34.22,0.0,Siddhartha,Fiction,https://books.toscrape.com/catalogue/siddhartha_393/index.html,In stock (5 available),0,True,5,0
59a8ae019b64f2a7,Books,16.23,16.23,0.0,Shiver (The Wolves of Mercy Falls #1),Default,https://books.toscrape.com/catalogue/shiver-the-wolves-of-mercy-falls-1_392/index.html,In stock (5 available),0,True,5,0
2973d38c2fbd7a5c,Books,11.48,11.48,0.0,Remember Me?,Default,https://books.toscrape.com/catalogue/remember-me_391/index.html,In stock (5 available),0,True,5,0
e958ae92f328c181,Books,23.37,23.37,0.0,Red Dragon (Hannibal Lecter #1),Horror,https://books.toscrape.com/catalogue/red-dragon-hannibal-lecter-1_390/index.html,In stock (5 available),0,True,5,0
6036239d2ab349b7,Books,16.28,16.28,0.0,Peak: Secrets from the New Science of Expertise,Science,https://books.toscrape.com/catalogue/peak-secrets-from-the-new-science-of-expertise_389/index.html,In stock (5 available),0,True,5,0
a4ce39a3720cd679,Books,31.63,31.63,0.0,My Mother Was Nuts,Nonfiction,https://books.toscrape.com/catalogue/my-mother-was-nuts_388/index.html,In stock (5 available),0,True,5,0
12a90b90283b2e6d,Books,24.91,24.91,0.0,Mexican Today: New and Rediscovered Recipes for Contemporary Kitchens,Food and Drink,https://books.toscrape.com/catalogue/mexican-today-new-and-rediscovered-recipes-for-contemporary-kitchens_387/index.html,In stock (5 available),0,True,5,0
81c68492ccd72941,Books,22.54,22.54,0.0,Maybe Something Beautiful: How Art Transformed a Neighborhood,Childrens,https://books.toscrape.com/catalogue/maybe-something-beautiful-how-art-transformed-a-neighborhood_386/index.html,In stock (5 available),0,True,5,0
5e1a88d248599768,Books,23.63,23.63,0.0,Lola and the Boy Next Door (Anna and the French Kiss #2),Young Adult,https://books.toscrape.com/catalogue/lola-and-the-boy-next-door-anna-and-the-french-kiss-2_385/index.html,In stock (5 available),0,True,5,0
7093cf549cd2e7de,Books,13.12,13.12,0.0,Logan Kade (Fallen Crest High #5.5),Academic,https://books.toscrape.com/catalogue/logan-kade-fallen-crest-high-55_384/index.html,In stock (5 available),0,True,5,0
07e6810fd3236bda,Books,59.98,59.98,0.0,Last One Home (New Beginnings #1),Fiction,https://books.toscrape.com/catalogue/last-one-home-new-beginnings-1_383/index.html,In stock (5 available),0,True,5,0
8dde2ff3f6fcc0a3,Books,31.49,31.49,0.0,Killing Floor (Jack Reacher #1),Thriller,https://books.toscrape.com/catalogue/killing-floor-jack-reacher-1_382/index.html,In stock (5 available),0,True,5,0
44f545727e704187,Books,15.52,15.52,0.0,Kill the Boy Band,Young Adult,https://books.toscrape.com/catalogue/kill-the-boy-band_381/index.html,In stock (5 available),0,True,5,0
45045146dbf7b009,Books,48.13,48.13,0.0,Isla and the Happily Ever After (Anna and the French Kiss #3),Young Adult,https://books.toscrape.com/catalogue/isla-and-the-happily-ever-after-anna-and-the-french-kiss-3_380/index.html,In stock (5 available),0,True,5,0
7284d85428305f5a,Books,38.13,38.13,0.0,If I Stay (If I Stay #1),Default,https://books.toscrape.com/catalogue/if-i-stay-if-i-stay-1_379/index.html,In stock (5 available),0,True,5,0
d219d4e325e6f204,Books,36.55,36.55,0.0,I Know Why the Caged Bird Sings (Maya Angelou's Autobiography #1),Default,https://books.toscrape.com/catalogue/i-know-why-the-caged-bird-sings-maya-angelous-autobiography-1_378/index.html,In stock (5 available),0,True,5,0
6c49258724f11770,Books,23.32,23.32,0.0,Harry Potter and the Deathly Hallows (Harry Potter #7),Default,https://books.toscrape.com/catalogue/harry-potter-and-the-deathly-hallows-harry-potter-7_377/index.html,In stock (5 available),0,True,5,0
3fd83dcf37bf1bc0,Books,16.33,16.33,0.0,"Fruits Basket, Vol. 5 (Fruits Basket #5)",Sequential Art,https://books.toscrape.com/catalogue/fruits-basket-vol-5-fruits-basket-5_376/index.html,In stock (5 available),0,True,5,0
3fc124f59f3068e4,Books,32.42,32.42,0.0,Foundation (Foundation (Publication Order) #1),Science Fiction,https://books.toscrape.com/catalogue/foundation-foundation-publication-order-1_375/index.html,In stock (5 available),0,True,5,0
630e766f0a1987dd,Books,16.96,16.96,0.0,Fool Me Once,Default,https://books.toscrape.com/catalogue/fool-me-once_374/index.html,In stock (5 available),0,True,5,0
b28c7d07afa7063b,Books,22.37,22.37,0.0,Find Her (Detective D.D. Warren #8),Add a comment,https://books.toscrape.com/catalogue/find-her-detective-dd-warren-8_373/index.html,In stock (5 available),0,True,5,0
75cc85cdbe9ad46b,Books,42.27,42.27,0.0,Evicted: Poverty and Profit in the American City,Add a comment,https://books.toscrape.com/catalogue/evicted-poverty-and-profit-in-the-american-city_372/index.html,In stock (5 available),0,True,5,0
d5ad4c92d8bf26c9,Books,38.7,38.7,0.0,Drama,Default,https://books.toscrape.com/catalogue/drama_371/index.html,In stock (5 available),0,True,5,0
e46b1074b99ac4b6,Books,35.63,35.63,0.0,Dracula the Un-Dead,Horror,https://books.toscrape.com/catalogue/dracula-the-un-dead_370/index.html,In stock (5 available),0,True,5,0
94bb629a3f6dd00b,Books,58.0,58.0,0.0,Digital Fortress,Fiction,https://books.toscrape.com/catalogue/digital-fortress_369/index.html,In stock (5 available),0,True,5,0
1c0a38899c82b60a,Books,52.41,52.41,0.0,"Death Note, Vol. 5: Whiteout (Death Note #5)",Sequential Art,https://books.toscrape.com/catalogue/death-note-vol-5-whiteout-death-note-5_368/index.html,In stock (5 available),0,True,5,0
bcf567421c581f0a,Books,32.35,32.35,0.0,"Data, A Love Story: How I Gamed Online Dating to Meet My Match",Nonfiction,https://books.toscrape.com/catalogue/data-a-love-story-how-i-gamed-online-dating-to-meet-my-match_367/index.html,In stock (5 available),0,True,5,0
429b4a811bef386c,Books,20.75,20.75,0.0,Critique of Pure Reason,Philosophy,https://books.toscrape.com/catalogue/critique-of-pure-reason_366/index.html,In stock (5 available),0,True,5,0
b54d7416bb445989,Books,17.49,17.49,0.0,Booked,Poetry,https://books.toscrape.com/catalogue/booked_365/index.html,In stock (5 available),0,True,5,0
ad5e078beceaeb4a,Books,34.13,34.13,0.0,"Blue Lily, Lily Blue (The Raven Cycle #3)",Default,https://books.toscrape.com/catalogue/blue-lily-lily-blue-the-raven-cycle-3_364/index.html,In stock (5 available),0,True,5,0
